stop_id,route_id,job_id,technician_id,prev_stop_id,stop_type,arrival_ts,departure_ts,distance_from_prev_km
STOP-000642,RT-00122,JOB-000399,TECH-0020,STOP-000641,job_stop,2024-01-25 08:02:00,2024-01-25 10:13:00,34.73
STOP-000643,RT-00122,JOB-000400,TECH-0020,STOP-000642,job_stop,2024-01-25 10:28:00,2024-01-25 12:21:00,10.15
STOP-000644,RT-00122,JOB-000401,TECH-0020,STOP-000643,job_stop,2024-01-25 12:53:00,2024-01-25 13:15:00,19.67
STOP-000645,RT-00122,JOB-000402,TECH-0020,STOP-000644,job_stop,2024-01-25 13:43:00,2024-01-25 14:04:00,20.69
STOP-000646,RT-00122,JOB-000403,TECH-0020,STOP-000645,job_stop,2024-01-25 14:59:00,2024-01-25 16:58:00,43.72
STOP-000647,RT-00122,,TECH-0020,STOP-000646,depot_end,2024-01-25 17:17:00,2024-01-25 17:17:00,14.43
STOP-000648,RT-00123,,TECH-0020,,depot_start,2024-01-22 07:00:00,2024-01-22 07:00:00,
STOP-000649,RT-00123,JOB-000404,TECH-0020,STOP-000648,job_stop,2024-01-22 07:21:00,2024-01-22 08:09:00,11.65
STOP-000650,RT-00123,JOB-000405,TECH-0020,STOP-000649,job_stop,2024-01-22 08:20:00,2024-01-22 08:45:00,6.17
STOP-000651,RT-00123,JOB-000406,TECH-0020,STOP-000650,job_stop,2024-01-22 09:09:00,2024-01-22 09:32:00,12.87
STOP-000652,RT-00123,JOB-000407,TECH-0020,STOP-000651,job_stop,2024-01-22 10:26:00,2024-01-22 12:10:00,44.09
STOP-000653,RT-00123,JOB-000408,TECH-0020,STOP-000652,job_stop,2024-01-22 12:54:00,2024-01-22 14:03:00,30.27
STOP-000654,RT-00123,,TECH-0020,STOP-000653,depot_end,2024-01-22 14:25:00,2024-01-22 14:25:00,17.79
STOP-000655,RT-00124,,TECH-0016,,depot_start,2023-12-21 07:45:00,2023-12-21 07:45:00,
STOP-000656,RT-00124,JOB-000409,TECH-0016,STOP-000655,job_stop,2023-12-21 08:01:00,2023-12-21 09:14:00,11.34
STOP-000657,RT-00124,JOB-000410,TECH-0016,STOP-000656,job_stop,2023-12-21 09:40:00,2023-12-21 11:16:00,18.0
STOP-000658,RT-00124,,TECH-0016,STOP-000657,depot_end,2023-12-21 11:36:00,2023-12-21 11:36:00,10.12
STOP-000659,RT-00125,,TECH-0029,,depot_start,2024-01-31 08:15:00,2024-01-31 08:15:00,
STOP-000660,RT-00125,JOB-000411,TECH-0029,STOP-000659,job_stop,2024-01-31 08:25:00,2024-01-31 10:46:00,8.88
STOP-000661,RT-00125,JOB-000412,TECH-0029,STOP-000660,job_stop,2024-01-31 11:39:00,2024-01-31 12:14:00,39.62
STOP-000662,RT-00125,,TECH-0029,STOP-000661,depot_end,2024-01-31 12:31:00,2024-01-31 12:31:00,10.65
STOP-000663,RT-00126,,TECH-0020,,depot_start,2024-05-13 07:00:00,2024-05-13 07:00:00,
STOP-000664,RT-00126,JOB-000413,TECH-0020,STOP-000663,job_stop,2024-05-13 07:54:00,2024-05-13 08:48:00,35.16
STOP-000665,RT-00126,JOB-000414,TECH-0020,STOP-000664,job_stop,2024-05-13 09:10:00,2024-05-13 10:59:00,15.99
STOP-000666,RT-00126,JOB-000415,TECH-0020,STOP-000665,job_stop,2024-05-13 11:13:00,2024-05-13 13:28:00,9.97
STOP-000667,RT-00126,JOB-000416,TECH-0020,STOP-000666,job_stop,2024-05-13 13:49:00,2024-05-13 15:42:00,17.92
STOP-000668,RT-00126,JOB-000417,TECH-0020,STOP-000667,job_stop,2024-05-13 16:04:00,2024-05-13 18:31:00,15.61
STOP-000669,RT-00126,,TECH-0020,STOP-000668,depot_end,2024-05-13 18:44:00,2024-05-13 18:44:00,9.22
STOP-000670,RT-00127,,TECH-0003,,depot_start,2023-03-03 07:00:00,2023-03-03 07:00:00,
STOP-000671,RT-00127,JOB-000418,TECH-0003,STOP-000670,job_stop,2023-03-03 07:22:00,2023-03-03 08:31:00,11.94
STOP-000672,RT-00127,JOB-000419,TECH-0003,STOP-000671,job_stop,2023-03-03 08:44:00,2023-03-03 09:22:00,8.41
STOP-000673,RT-00127,JOB-000420,TECH-0003,STOP-000672,job_stop,2023-03-03 09:55:00,2023-03-03 12:01:00,23.87
STOP-000674,RT-00127,,TECH-0003,STOP-000673,depot_end,2023-03-03 12:37:00,2023-03-03 12:37:00,22.38
STOP-000675,RT-00128,,TECH-0008,,depot_start,2025-01-14 07:15:00,2025-01-14 07:15:00,
STOP-000676,RT-00128,JOB-000421,TECH-0008,STOP-000675,job_stop,2025-01-14 07:59:00,2025-01-14 09:08:00,28.78
STOP-000677,RT-00128,JOB-000422,TECH-0008,STOP-000676,job_stop,2025-01-14 09:24:00,2025-01-14 11:15:00,12.9
STOP-000678,RT-00128,,TECH-0008,STOP-000677,depot_end,2025-01-14 11:42:00,2025-01-14 11:42:00,17.84
STOP-000679,RT-00129,,TECH-0012,,depot_start,2023-08-15 08:30:00,2023-08-15 08:30:00,
STOP-000680,RT-00129,JOB-000423,TECH-0012,STOP-000679,job_stop,2023-08-15 09:15:00,2023-08-15 10:58:00,40.35
STOP-000681,RT-00129,JOB-000424,TECH-0012,STOP-000680,job_stop,2023-08-15 11:32:00,2023-08-15 12:57:00,27.41
STOP-000682,RT-00129,JOB-000425,TECH-0012,STOP-000681,job_stop,2023-08-15 13:40:00,2023-08-15 15:17:00,23.82
STOP-000683,RT-00129,JOB-000426,TECH-0012,STOP-000682,job_stop,2023-08-15 16:02:00,2023-08-15 17:01:00,31.7
STOP-000684,RT-00129,JOB-000427,TECH-0012,STOP-000683,job_stop,2023-08-15 17:27:00,2023-08-15 18:10:00,21.44
STOP-000685,RT-00129,,TECH-0012,STOP-000684,depot_end,2023-08-15 18:35:00,2023-08-15 18:35:00,20.76
STOP-000686,RT-00130,,TECH-0026,,depot_start,2025-04-07 08:00:00,2025-04-07 08:00:00,
STOP-000687,RT-00130,JOB-000428,TECH-0026,STOP-000686,job_stop,2025-04-07 08:46:00,2025-04-07 09:20:00,30.02
STOP-000688,RT-00130,JOB-000429,TECH-0026,STOP-000687,job_stop,2025-04-07 10:11:00,2025-04-07 10:33:00,42.83
STOP-000689,RT-00130,,TECH-0026,STOP-000688,depot_end,2025-04-07 10:53:00,2025-04-07 10:53:00,14.02
STOP-000690,RT-00131,,TECH-0009,,depot_start,2023-08-08 08:45:00,2023-08-08 08:45:00,
STOP-000691,RT-00131,JOB-000430,TECH-0009,STOP-000690,job_stop,2023-08-08 09:33:00,2023-08-08 10:16:00,35.04
STOP-000692,RT-00131,JOB-000431,TECH-0009,STOP-000691,job_stop,2023-08-08 11:01:00,2023-08-08 11:42:00,29.69
STOP-000693,RT-00131,,TECH-0009,STOP-000692,depot_end,2023-08-08 12:04:00,2023-08-08 12:04:00,16.74
STOP-000694,RT-00132,,TECH-0008,,depot_start,2025-03-14 07:00:00,2025-03-14 07:00:00,
STOP-000695,RT-00132,JOB-000432,TECH-0008,STOP-000694,job_stop,2025-03-14 07:27:00,2025-03-14 09:09:00,21.89
STOP-000696,RT-00132,JOB-000433,TECH-0008,STOP-000695,job_stop,2025-03-14 09:31:00,2025-03-14 09:57:00,13.82
STOP-000697,RT-00132,JOB-000434,TECH-0008,STOP-000696,job_stop,2025-03-14 10:46:00,2025-03-14 11:17:00,27.36
STOP-000698,RT-00132,,TECH-0008,STOP-000697,depot_end,2025-03-14 11:30:00,2025-03-14 11:30:00,10.35
STOP-000699,RT-00133,,TECH-0009,,depot_start,2025-06-09 08:00:00,2025-06-09 08:00:00,
STOP-000700,RT-00133,JOB-000435,TECH-0009,STOP-000699,job_stop,2025-06-09 08:31:00,2025-06-09 09:19:00,24.1
STOP-000701,RT-00133,JOB-000436,TECH-0009,STOP-000700,job_stop,2025-06-09 10:04:00,2025-06-09 11:00:00,31.19
STOP-000702,RT-00133,JOB-000437,TECH-0009,STOP-000701,job_stop,2025-06-09 11:13:00,2025-06-09 12:42:00,7.98
STOP-000703,RT-00133,,TECH-0009,STOP-000702,depot_end,2025-06-09 13:19:00,2025-06-09 13:19:00,20.1
STOP-000704,RT-00134,,TECH-0011,,depot_start,2024-07-08 08:00:00,2024-07-08 08:00:00,
STOP-000705,RT-00134,JOB-000438,TECH-0011,STOP-000704,job_stop,2024-07-08 08:30:00,2024-07-08 09:12:00,20.82
STOP-000706,RT-00134,JOB-000439,TECH-0011,STOP-000705,job_stop,2024-07-08 09:43:00,2024-07-08 10:43:00,21.58
STOP-000707,RT-00134,JOB-000440,TECH-0011,STOP-000706,job_stop,2024-07-08 10:56:00,2024-07-08 12:55:00,9.75
STOP-000708,RT-00134,,TECH-0011,STOP-000707,depot_end,2024-07-08 13:33:00,2024-07-08 13:33:00,24.97
STOP-000709,RT-00135,,TECH-0005,,depot_start,2023-05-05 07:45:00,2023-05-05 07:45:00,
STOP-000710,RT-00135,JOB-000441,TECH-0005,STOP-000709,job_stop,2023-05-05 08:10:00,2023-05-05 10:19:00,18.23
STOP-000711,RT-00135,JOB-000442,TECH-0005,STOP-000710,job_stop,2023-05-05 11:06:00,2023-05-05 12:17:00,33.68
STOP-000712,RT-00135,JOB-000443,TECH-0005,STOP-000711,job_stop,2023-05-05 12:36:00,2023-05-05 13:36:00,14.49
STOP-000713,RT-00135,JOB-000444,TECH-0005,STOP-000712,job_stop,2023-05-05 13:47:00,2023-05-05 15:52:00,8.87
STOP-000714,RT-00135,JOB-000445,TECH-0005,STOP-000713,job_stop,2023-05-05 16:11:00,2023-05-05 16:58:00,15.42
STOP-000715,RT-00135,,TECH-0005,STOP-000714,depot_end,2023-05-05 17:27:00,2023-05-05 17:27:00,17.19
STOP-000716,RT-00136,,TECH-0025,,depot_start,2023-02-07 07:45:00,2023-02-07 07:45:00,
STOP-000717,RT-00136,JOB-000446,TECH-0025,STOP-000716,job_stop,2023-02-07 08:03:00,2023-02-07 10:23:00,12.62
STOP-000718,RT-00136,JOB-000447,TECH-0025,STOP-000717,job_stop,2023-02-07 10:45:00,2023-02-07 12:49:00,12.99
STOP-000719,RT-00136,JOB-000448,TECH-0025,STOP-000718,job_stop,2023-02-07 13:12:00,2023-02-07 15:24:00,12.11
STOP-000720,RT-00136,JOB-000449,TECH-0025,STOP-000719,job_stop,2023-02-07 15:59:00,2023-02-07 17:56:00,28.37
STOP-000721,RT-00136,,TECH-0025,STOP-000720,depot_end,2023-02-07 18:22:00,2023-02-07 18:22:00,14.14
STOP-000722,RT-00137,,TECH-0016,,depot_start,2023-03-02 08:00:00,2023-03-02 08:00:00,
STOP-000723,RT-00137,JOB-000450,TECH-0016,STOP-000722,job_stop,2023-03-02 08:45:00,2023-03-02 09:17:00,29.47
STOP-000724,RT-00137,JOB-000451,TECH-0016,STOP-000723,job_stop,2023-03-02 09:45:00,2023-03-02 10:18:00,20.87
STOP-000725,RT-00137,JOB-000452,TECH-0016,STOP-000724,job_stop,2023-03-02 10:39:00,2023-03-02 11:33:00,17.04
STOP-000726,RT-00137,,TECH-0016,STOP-000725,depot_end,2023-03-02 12:11:00,2023-03-02 12:11:00,25.91
STOP-000727,RT-00138,,TECH-0010,,depot_start,2024-04-09 07:00:00,2024-04-09 07:00:00,
STOP-000728,RT-00138,JOB-000453,TECH-0010,STOP-000727,job_stop,2024-04-09 07:17:00,2024-04-09 09:09:00,13.3
STOP-000729,RT-00138,JOB-000454,TECH-0010,STOP-000728,job_stop,2024-04-09 09:54:00,2024-04-09 10:57:00,29.35
STOP-000730,RT-00138,JOB-000455,TECH-0010,STOP-000729,job_stop,2024-04-09 11:33:00,2024-04-09 13:47:00,22.44
STOP-000731,RT-00138,,TECH-0010,STOP-000730,depot_end,2024-04-09 13:57:00,2024-04-09 13:57:00,6.83
STOP-000732,RT-00139,,TECH-0017,,depot_start,2025-02-18 08:15:00,2025-02-18 08:15:00,
STOP-000733,RT-00139,JOB-000456,TECH-0017,STOP-000732,job_stop,2025-02-18 08:38:00,2025-02-18 10:59:00,16.92
STOP-000734,RT-00139,JOB-000457,TECH-0017,STOP-000733,job_stop,2025-02-18 11:48:00,2025-02-18 13:01:00,36.82
STOP-000735,RT-00139,,TECH-0017,STOP-000734,depot_end,2025-02-18 13:32:00,2025-02-18 13:32:00,22.67
STOP-000736,RT-00140,,TECH-0023,,depot_start,2024-03-04 07:00:00,2024-03-04 07:00:00,
STOP-000737,RT-00140,JOB-000458,TECH-0023,STOP-000736,job_stop,2024-03-04 07:16:00,2024-03-04 08:21:00,10.67
STOP-000738,RT-00140,JOB-000459,TECH-0023,STOP-000737,job_stop,2024-03-04 09:00:00,2024-03-04 10:52:00,31.19
STOP-000739,RT-00140,JOB-000460,TECH-0023,STOP-000738,job_stop,2024-03-04 11:37:00,2024-03-04 13:57:00,23.67
STOP-000740,RT-00140,JOB-000461,TECH-0023,STOP-000739,job_stop,2024-03-04 14:46:00,2024-03-04 15:28:00,25.64
STOP-000741,RT-00140,,TECH-0023,STOP-000740,depot_end,2024-03-04 15:46:00,2024-03-04 15:46:00,12.78
STOP-000742,RT-00141,,TECH-0023,,depot_start,2024-05-22 08:45:00,2024-05-22 08:45:00,
STOP-000743,RT-00141,JOB-000462,TECH-0023,STOP-000742,job_stop,2024-05-22 09:26:00,2024-05-22 10:45:00,33.75
STOP-000744,RT-00141,JOB-000463,TECH-0023,STOP-000743,job_stop,2024-05-22 11:34:00,2024-05-22 13:39:00,44.08
STOP-000745,RT-00141,JOB-000464,TECH-0023,STOP-000744,job_stop,2024-05-22 14:05:00,2024-05-22 15:43:00,21.22
STOP-000746,RT-00141,,TECH-0023,STOP-000745,depot_end,2024-05-22 16:19:00,2024-05-22 16:19:00,20.53
STOP-000747,RT-00142,,TECH-0012,,depot_start,2024-04-30 08:00:00,2024-04-30 08:00:00,
STOP-000748,RT-00142,JOB-000465,TECH-0012,STOP-000747,job_stop,2024-04-30 08:51:00,2024-04-30 09:50:00,28.27
STOP-000749,RT-00142,JOB-000466,TECH-0012,STOP-000748,job_stop,2024-04-30 10:33:00,2024-04-30 12:13:00,26.65
STOP-000750,RT-00142,JOB-000467,TECH-0012,STOP-000749,job_stop,2024-04-30 12:27:00,2024-04-30 13:58:00,12.43
STOP-000751,RT-00142,JOB-000468,TECH-0012,STOP-000750,job_stop,2024-04-30 14:19:00,2024-04-30 15:57:00,15.5
STOP-000752,RT-00142,JOB-000469,TECH-0012,STOP-000751,job_stop,2024-04-30 16:35:00,2024-04-30 18:12:00,31.61
STOP-000753,RT-00142,,TECH-0012,STOP-000752,depot_end,2024-04-30 18:36:00,2024-04-30 18:36:00,16.86
STOP-000754,RT-00143,,TECH-0029,,depot_start,2024-11-22 07:30:00,2024-11-22 07:30:00,
STOP-000755,RT-00143,JOB-000470,TECH-0029,STOP-000754,job_stop,2024-11-22 08:10:00,2024-11-22 09:49:00,31.72
STOP-000756,RT-00143,JOB-000471,TECH-0029,STOP-000755,job_stop,2024-11-22 10:12:00,2024-11-22 12:29:00,18.17
STOP-000757,RT-00143,JOB-000472,TECH-0029,STOP-000756,job_stop,2024-11-22 13:00:00,2024-11-22 13:31:00,21.29
STOP-000758,RT-00143,,TECH-0029,STOP-000757,depot_end,2024-11-22 14:01:00,2024-11-22 14:01:00,25.71
STOP-000759,RT-00144,,TECH-0012,,depot_start,2023-10-16 08:30:00,2023-10-16 08:30:00,
STOP-000760,RT-00144,JOB-000473,TECH-0012,STOP-000759,job_stop,2023-10-16 09:14:00,2023-10-16 11:26:00,27.62
STOP-000761,RT-00144,JOB-000474,TECH-0012,STOP-000760,job_stop,2023-10-16 11:49:00,2023-10-16 13:30:00,16.49
STOP-000762,RT-00144,JOB-000475,TECH-0012,STOP-000761,job_stop,2023-10-16 14:14:00,2023-10-16 15:07:00,29.81
STOP-000763,RT-00144,,TECH-0012,STOP-000762,depot_end,2023-10-16 15:39:00,2023-10-16 15:39:00,23.63
STOP-000764,RT-00145,,TECH-0021,,depot_start,2025-06-20 08:30:00,2025-06-20 08:30:00,
STOP-000765,RT-00145,JOB-000476,TECH-0021,STOP-000764,job_stop,2025-06-20 09:01:00,2025-06-20 09:41:00,25.64
STOP-000766,RT-00145,JOB-000477,TECH-0021,STOP-000765,job_stop,2025-06-20 09:57:00,2025-06-20 12:16:00,10.92
STOP-000767,RT-00145,JOB-000478,TECH-0021,STOP-000766,job_stop,2025-06-20 12:51:00,2025-06-20 14:35:00,20.07
STOP-000768,RT-00145,JOB-000479,TECH-0021,STOP-000767,job_stop,2025-06-20 15:07:00,2025-06-20 16:10:00,22.13
STOP-000769,RT-00145,JOB-000480,TECH-0021,STOP-000768,job_stop,2025-06-20 16:40:00,2025-06-20 17:18:00,21.67
STOP-000770,RT-00145,,TECH-0021,STOP-000769,depot_end,2025-06-20 17:45:00,2025-06-20 17:45:00,15.22
STOP-000771,RT-00146,,TECH-0017,,depot_start,2024-07-04 08:15:00,2024-07-04 08:15:00,
STOP-000772,RT-00146,JOB-000481,TECH-0017,STOP-000771,job_stop,2024-07-04 09:09:00,2024-07-04 11:20:00,39.76
STOP-000773,RT-00146,JOB-000482,TECH-0017,STOP-000772,job_stop,2024-07-04 12:15:00,2024-07-04 14:39:00,40.13
STOP-000774,RT-00146,,TECH-0017,STOP-000773,depot_end,2024-07-04 14:58:00,2024-07-04 14:58:00,16.76
STOP-000775,RT-00147,,TECH-0003,,depot_start,2025-05-07 08:30:00,2025-05-07 08:30:00,
STOP-000776,RT-00147,JOB-000483,TECH-0003,STOP-000775,job_stop,2025-05-07 09:11:00,2025-05-07 09:46:00,31.08
STOP-000777,RT-00147,JOB-000484,TECH-0003,STOP-000776,job_stop,2025-05-07 10:38:00,2025-05-07 12:12:00,29.1
STOP-000778,RT-00147,,TECH-0003,STOP-000777,depot_end,2025-05-07 12:51:00,2025-05-07 12:51:00,34.22
STOP-000779,RT-00148,,TECH-0015,,depot_start,2024-05-08 07:45:00,2024-05-08 07:45:00,
STOP-000780,RT-00148,JOB-000485,TECH-0015,STOP-000779,job_stop,2024-05-08 08:03:00,2024-05-08 08:38:00,15.14
STOP-000781,RT-00148,JOB-000486,TECH-0015,STOP-000780,job_stop,2024-05-08 09:06:00,2024-05-08 10:26:00,23.7
STOP-000782,RT-00148,,TECH-0015,STOP-000781,depot_end,2024-05-08 10:57:00,2024-05-08 10:57:00,17.65
STOP-000783,RT-00149,,TECH-0005,,depot_start,2023-09-27 08:45:00,2023-09-27 08:45:00,
STOP-000784,RT-00149,JOB-000487,TECH-0005,STOP-000783,job_stop,2023-09-27 09:04:00,2023-09-27 09:56:00,11.69
STOP-000785,RT-00149,JOB-000488,TECH-0005,STOP-000784,job_stop,2023-09-27 10:14:00,2023-09-27 12:20:00,9.61
STOP-000786,RT-00149,JOB-000489,TECH-0005,STOP-000785,job_stop,2023-09-27 12:59:00,2023-09-27 15:14:00,27.45
STOP-000787,RT-00149,JOB-000490,TECH-0005,STOP-000786,job_stop,2023-09-27 16:09:00,2023-09-27 18:14:00,38.54
STOP-000788,RT-00149,JOB-000491,TECH-0005,STOP-000787,job_stop,2023-09-27 18:31:00,2023-09-27 19:11:00,12.45
STOP-000789,RT-00149,,TECH-0005,STOP-000788,depot_end,2023-09-27 19:35:00,2023-09-27 19:35:00,16.96
STOP-000790,RT-00150,,TECH-0019,,depot_start,2025-05-23 07:45:00,2025-05-23 07:45:00,
STOP-000791,RT-00150,JOB-000492,TECH-0019,STOP-000790,job_stop,2025-05-23 08:35:00,2025-05-23 09:14:00,39.83
STOP-000792,RT-00150,JOB-000493,TECH-0019,STOP-000791,job_stop,2025-05-23 09:54:00,2025-05-23 12:14:00,27.26
STOP-000793,RT-00150,,TECH-0019,STOP-000792,depot_end,2025-05-23 12:46:00,2025-05-23 12:46:00,27.81
